id,y
10121,79.75550792022558
10122,98.26774975220413
10123,49.622846990153064
10124,10.563395283274982
10125,10.405728104476726
10126,15.916923072757458
10127,37.20234576568579
10128,36.65516685741696
10129,74.35315516076739
10130,86.13790564352115
10131,35.18371083942792
10132,54.12739394132829
10133,63.81370062828853
10134,0.0
10135,98.8838762472671
10136,35.711912718992416
10137,0.0
10138,57.43743525613571
10139,7.872805943386242
10140,95.43446511987757
10141,40.22185701666476
10142,28.607775256394646
10143,54.398906080279865
10144,25.27654122196207
10145,81.51840463537316
10146,15.090010942261344
10147,51.79038716855305
10148,63.995086217578276
10149,50.92058702944963
10150,61.735127301696295
10151,66.62886628945805
10152,68.74317273019241
10153,30.025008928494962
10154,48.867665221526856
10155,42.31456720824519
10156,38.46344605283757
10157,64.81354621413533
10158,45.42498506648911
10159,39.28865871530042
10160,2.6450190622453
10161,66.43688184798485
10162,44.46651178232308
10163,59.93644058974484
10164,46.38218128412055
10165,81.8914840630007
10166,82.52702218396524
10167,79.29599963200285
10168,90.51451924794252
10169,38.78960663278029
10170,29.78424046491175
10171,59.523629644532264
10172,88.4534387251929
10173,63.527915850355285
10174,9.931199594099475
10175,42.60356521104296
10176,78.45276244344397
10177,0.0
10178,100.29136271328159
10179,66.19867255596026
10180,58.28031163936324
10181,92.68397554303971
10182,28.9246023845065
10183,14.183332303141828
10184,41.74661807830859
10185,59.28036297367773
10186,56.41444404947694
10187,9.060993619761026
10188,64.7933635355251
10189,43.19481261178653
10190,42.15474990295281
10191,18.580388820114372
10192,68.0908222204963
10193,70.68046614529467
10194,84.42115269928844
10195,71.80539139950329
10196,78.03389275359339
10197,83.7888502593362
10198,61.21741206513347
10199,64.04909195387904
10200,15.142244660897706
10201,56.98527655465506
10202,44.60336884723428
10203,44.62401597137436
10204,42.411343851474065
10205,63.276056922894
10206,82.93594100991508
10207,75.5163362508406
10208,101.19743220209939
10209,58.24368475344575
10210,7.416538029945686
10211,108.59399078128413
10212,72.98183706608597
10213,39.44130997265244
10214,46.69410758818489
10215,46.06065612912638
10216,62.07052000444393
10217,18.571893576118573
10218,41.68641943854939
10219,58.28579672209554
10220,106.72474085217935
10221,91.50045329499571
10222,62.42729387237729
10223,68.36637587630833
10224,69.86223030979025
10225,46.72103440378317
10226,30.847793261596365
10227,37.96330428979866
10228,51.65542682143214
10229,90.6632043064658
10230,60.406638527211136
10231,67.36421518319742
10232,50.0159540239633
10233,86.12366341522365
10234,39.860189418420845
10235,15.181477390498172
10236,18.336657646570757
10237,73.20394261677556
10238,40.30394405255647
10239,30.373208227401456
10240,72.60436209951355
10241,62.36991415508496
10242,37.11946680616574
10243,48.55599974621626
10244,44.18346695500453
10245,6.544199308442388
10246,82.43147818592062
10247,36.398411786333575
10248,43.5266882709102
10249,68.96120228917879
10250,35.77398523572137
10251,50.541122117597645
10252,23.320278268230716
10253,64.30751662712584
10254,25.197492200538512
10255,66.4722010888667
10256,56.96129948290152
10257,40.174564505629235
10258,81.61424252834156
10259,75.904116943056
10260,65.83292638735588
10261,54.3799303381711
10262,68.39430231396118
10263,61.23875340945025
10264,0.0
10265,79.57313099100848
10266,72.38096719638256
10267,61.77027012177078
10268,78.62494237152517
10269,99.3807806527339
10270,37.71024943476194
10271,52.270898843396424
10272,40.341135146385454
10273,7.196731987496277
10274,63.92556446810856
10275,62.99823196802117
10276,24.838606728723224
10277,56.71299767800316
10278,23.018102694166952
10279,0.0
10280,16.62418259727094
10281,5.771804020700523
10282,63.8234470609307
10283,91.33930223964661
10284,50.233065974715764
10285,81.46910237838128
10286,62.42811939013127
10287,18.90928362791116
10288,36.771389046821895
10289,10.632049364340372
10290,92.74954010631585
10291,59.12338090089436
10292,36.73082021864185
10293,65.57885070875108
10294,31.566498948925492
10295,47.64260868835596
10296,24.487377722450837
10297,50.70963772487954
10298,68.29880046536609
10299,102.35288969407799
10300,4.656183237600167
10301,20.803708692814748
10302,92.07831859486225
10303,85.44430025953169
10304,66.7760070169577
10305,77.73889853697425
10306,72.8946198913203
10307,59.0568839736643
10308,47.16053020743925
10309,94.07733279712798
10310,73.13943731227758
10311,24.771237353069488
10312,58.854788818191054
10313,19.50424194598154
10314,40.51035685609884
10315,91.56536081075024
10316,73.02308361857506
10317,14.241514664945022
10318,79.83227057321032
10319,28.093482706530622
10320,39.42806245151368
10321,86.79261885356588
10322,38.63936894332723
10323,23.788950136885248
10324,41.54101249363742
10325,40.47482560088598
10326,21.24708452209338
10327,42.331434695605274
10328,60.674317195153336
10329,72.23565784956608
10330,26.4990058088239
10331,36.68043354024278
10332,57.37512761868098
10333,61.950620676384204
10334,92.07699532338849
10335,25.006064374762587
10336,27.004140982207144
10337,7.015907969895068
10338,59.20726488189143
10339,106.1290659279663
10340,29.307716545939762
10341,14.242973653575525
10342,85.4203451760655
10343,59.436366744114736
10344,76.88239311042311
10345,38.856777175191525
10346,61.82887407617498
10347,32.43956224565761
10348,78.32288304108505
10349,62.21723129650977
10350,84.29918446393776
10351,51.21541704203294
10352,39.11586542687605
10353,68.53048889281533
10354,77.89997933665646
10355,48.00589251668612
10356,20.754941326475546
10357,96.14087713813555
10358,36.894014927999706
10359,49.01357501402887
10360,97.40867978888237
10361,47.905854133394755
10362,39.38386167314584
10363,15.671338029767387
10364,27.658113854316696
10365,47.31531331471607
10366,40.29425053676986
10367,22.983442568951727
10368,15.842132497256614
10369,78.49644946829311
10370,26.530410105665567
10371,62.39328192265007
10372,14.907866434025031
10373,54.772534268746796
10374,96.37484868970267
10375,41.90536436068416
10376,35.96830153117601
10377,18.801256956642057
10378,26.99452642154406
10379,33.43690560786493
10380,49.83472317066652
10381,2.7195856525458755
10382,68.95040998404164
10383,70.1732939251706
10384,91.31293748749688
10385,73.26512050174453
10386,48.159766875225685
10387,74.30668693654479
10388,0.0
10389,105.2954113712565
10390,51.53686292525279
10391,21.663816479718406
10392,23.292134380215643
10393,56.127468330963254
10394,58.56689277172543
10395,48.20032637221272
10396,54.69930838476692
10397,11.547385789984927
10398,57.285098910545344
10399,58.44938853397625
10400,54.82106576055065
10401,23.840339533051004
10402,60.16778727650839
10403,47.067996885783444
10404,80.11807661432371
10405,20.6379415331887
10406,64.50968406933353
10407,93.79788444318945
10408,60.863233719211095
10409,65.82356412495754
10410,41.12093024529095
10411,61.756459231948085
10412,22.363360869509865
10413,46.687394645047775
10414,15.825397665584052
10415,18.844765802528784
10416,0.0
10417,77.29507858173697
10418,37.555622752280385
10419,35.64295720539363
10420,24.054332439665163
10421,90.29145921558106
10422,62.07214082970981
10423,73.303710641001
10424,60.86287433763341
10425,22.309171584590352
10426,0.0
10427,46.275788409684424
10428,47.78639981939194
10429,57.49522686405744
10430,38.75429234955875
10431,60.24101360419232
10432,0.10147384545538429
10433,62.25787516486304
10434,24.464634985981977
10435,66.1777651800128
10436,68.35194904104823
10437,18.93689440024885
10438,67.87919862864196
10439,10.000129582497301
10440,19.07132500968896
10441,29.6635576610324
10442,59.594992617066666
10443,119.71994538394432
10444,50.46987974495475
10445,23.511575366526323
10446,87.70512017674753
10447,5.283517428301189
10448,63.02576124090705
10449,33.34604099992428
10450,22.47859583152041
10451,86.92655805837583
10452,35.03719836454031
10453,61.293928061950155
10454,46.22963671912299
10455,38.966793840423335
10456,90.18082476222281
10457,40.721256508461614
10458,84.4647286816157
10459,65.52302245134358
10460,25.39413511204473
10461,10.836426942723884
10462,47.386381428589814
10463,96.47156033018118
10464,99.88190297285318
10465,56.21174001938718
10466,64.70772916496652
10467,59.35945706528793
10468,0.0
10469,69.37957686467503
10470,35.05951699707944
10471,88.00853869693753
10472,102.2761202095421
10473,21.447001473893334
10474,29.70297513840356
10475,43.43915169056895
10476,79.37061078194246
10477,74.4023489929247
10478,45.330113845981096
10479,43.139395418689915
10480,54.12634279087934
10481,28.267154194022776
10482,25.57565324331987
10483,73.87460254381197
10484,60.59097742632443
10485,25.91084866467518
10486,0.015864741957447137
10487,50.589050164106304
10488,0.0
10489,14.273997368082465
10490,41.46947292058309
10491,81.77494786144747
10492,69.78201819572703
10493,76.71669974266298
10494,39.955076447546304
10495,77.70956650469837
10496,38.219817108254226
10497,47.02851234116696
10498,31.65284774484379
10499,74.52768688344737
10500,78.01628415687348
10501,75.05715670878041
10502,77.321143553733
10503,48.615681084194165
10504,8.024462102750295
10505,54.4006441149774
10506,41.19022831328871
10507,68.7306026576781
10508,30.785928009854352
10509,36.40581375813949
10510,60.306873783658915
10511,81.95430363850618
10512,81.5860257852453
10513,60.45926958930523
10514,66.51015492482024
10515,19.09820139878206
10516,9.425378425945
10517,12.732972484799387
10518,48.36752901251183
10519,60.43995415549753
10520,77.58286670614979
10521,57.083887479023936
10522,34.538737027705025
10523,53.18734396825912
10524,100.2835910866641
10525,73.61398842609975
10526,96.87555026156046
10527,67.57020875414767
10528,41.07201215741991
10529,8.412103196967443
10530,77.54565337273552
10531,48.503514213218196
10532,65.22290374603912
10533,44.24956167197181
10534,65.97326888634502
10535,59.67952481825863
10536,74.43599570047265
10537,76.73735037008998
10538,93.92230979713449
10539,55.22256224287112
10540,15.569267927596893
10541,15.884145354006739
10542,33.45458350570225
10543,97.76028508341723
10544,5.411674222042691
10545,93.34374131145776
10546,62.19164801290699
10547,56.01163297142478
10548,18.794158540661037
10549,61.37091512332407
10550,96.61084751499298
10551,11.845556383743396
10552,53.88378964106417
10553,14.186223019904606
10554,85.71491512150219
10555,84.92024297639199
10556,82.01733096675919
10557,67.99803836826104
10558,88.455970060378
10559,87.53860739127575
10560,0.0
10561,86.55749309937774
10562,47.70006396632566
10563,23.18250565052555
10564,98.7891511484951
10565,64.16389629942509
10566,15.228928966121718
10567,21.96889997569089
10568,48.106008423920464
10569,65.19727819061194
10570,81.8730995849219
10571,97.15940269915642
10572,93.26877659046308
10573,76.45107935078417
10574,50.92817752825695
10575,0.0
10576,88.76241071687693
10577,33.59384525239214
10578,22.429618408554603
10579,52.620766598724984
10580,27.783088225729138
10581,59.73809969690308
10582,92.47967107881604
10583,45.93439170892232
10584,9.351209268761068
10585,73.7466006859595
10586,77.79418717771169
10587,71.28007540341468
10588,100.45133910214125
10589,31.225273005668743
10590,64.72770228309619
10591,22.889061483522678
10592,72.4099903382807
10593,51.03971346224044
10594,10.763018348880015
10595,87.23321686601683
10596,77.26038460201944
10597,99.32420789469195
10598,53.34426793972402
10599,69.98214061192417
10600,44.44414900617568
10601,64.06211394630617
10602,61.33870220415416
10603,27.7119079809294
10604,89.59938905549835
10605,57.26030543301207
10606,19.035662654275487
10607,39.92603811156117
10608,60.81286536319639
10609,67.06806059243536
10610,50.84789089372357
10611,32.46501489437516
10612,6.699606029120014
10613,58.254363419518945
10614,95.49836549771923
10615,72.10239497350636
10616,17.615943174942874
10617,54.40601710910043
10618,37.583223079622485
10619,52.65770694367932
10620,39.75278384899684
10621,0.0
10622,60.03796955086166
10623,25.946490526497126
10624,81.86966666360257
10625,37.47232816477525
10626,25.919380007090886
10627,43.706719702946984
10628,90.22018396595116
10629,88.38971225556347
10630,16.666306918902176
10631,21.488955321897443
10632,98.05232903336656
10633,72.59146944337529
10634,5.268464442827091
10635,24.035500802311493
10636,57.17297027563985
10637,54.18881766304766
10638,49.136552909480045
10639,37.74554321631652
10640,87.12332111182842
10641,41.18956140881282
10642,22.75105957153538
10643,17.310659215506007
10644,92.28943546882023
10645,60.207051009432504
10646,79.34967135346193
10647,26.881983609230048
10648,80.50408935356508
10649,71.21088355933396
10650,99.24846987258117
10651,49.865248303507045
10652,20.65569898395514
10653,58.86725089292333
10654,25.16244880375073
10655,84.13611043850219
10656,0.0
10657,22.21773206360243
10658,106.00044615508385
10659,37.171878685078575
10660,54.53775984027983
10661,90.59599657979386
10662,37.267353139737544
10663,15.190419638887871
10664,78.23058391795081
10665,101.34188489645737
10666,39.70666034856027
10667,29.72590244139775
10668,59.78036259656765
10669,45.22725871970346
10670,33.73990482479805
10671,0.0
10672,38.290929111390064
10673,46.63376899996179
10674,21.42086826786287
10675,77.76708838205296
10676,89.5287801967903
10677,37.434829598228646
10678,97.66685551240991
10679,59.88601017752506
10680,26.983574265044567
10681,45.23550648619933
10682,43.321326154251146
10683,58.05847090758934
10684,49.439509944639326
10685,45.79741393049818
10686,47.25727246270457
10687,23.32137432219057
10688,18.99749024727072
10689,86.09826325600105
10690,0.0
10691,64.80751428218608
10692,98.74652771720663
10693,24.468201551175415
10694,50.13228706995147
10695,63.508249838857644
10696,63.68504939865906
10697,72.62062360974534
10698,0.0
10699,9.879696593035597
10700,0.0
10701,65.94474323651268
10702,55.94251489738156
10703,76.82478121484938
10704,50.637569076115824
10705,32.42491390188673
10706,86.40209814515545
10707,22.232638900661485
10708,0.0
10709,53.814709279272584
10710,27.375262030119263
10711,45.48756165371753
10712,47.70586150770104
10713,14.86316861144657
10714,79.71177095201847
10715,32.84928615723625
10716,39.10927502917983
10717,66.63897058442458
10718,59.0006487139213
10719,91.35899580892811
10720,105.84270748098413
10721,54.37908450581596
10722,36.99901503426382
10723,76.6565942861724
10724,66.58192840435274
10725,84.43765047166448
10726,57.52589637992397
10727,49.023937374993764
10728,85.63344635473581
10729,45.527467771749215
10730,31.4715044639586
10731,5.338627648385499
10732,67.14153822808453
10733,84.25669439285939
10734,39.260978274094576
10735,17.214458549457795
10736,59.10035191596646
10737,27.754879465223972
10738,16.305087123876724
10739,34.782161392269245
10740,81.97106058903455
10741,45.42068680918277
10742,76.77912977481438
10743,39.244087531453935
10744,81.12985868352796
10745,42.90857627723604
10746,20.556092415142423
10747,102.43594965348976
10748,65.27211880726682
10749,33.781518725892056
10750,26.69104539824554
10751,63.88087081175741
10752,51.675653571956616
10753,60.16925424263083
10754,26.93846105196519
10755,49.31276120206969
10756,7.686920604919273
10757,78.81444836343229
10758,80.97596217886901
10759,65.28211029650637
10760,22.81344712364344
10761,12.614137354492687
10762,72.91317178602324
10763,45.273396435454856
10764,86.83903256520875
10765,34.35628043373614
10766,92.8127711148911
10767,43.4764404925879
10768,13.374103079895193
10769,39.80734857381361
10770,29.253806283008252
10771,73.8026123867983
10772,17.34984664037184
10773,68.66325557025431
10774,69.38122354672943
10775,44.84243886091528
10776,8.720705254210761
10777,57.485656250018266
10778,47.07882646387729
10779,43.001366009983485
10780,63.00419871357352
10781,27.94395349475655
10782,16.299983059616814
10783,37.82739796233761
10784,19.520234678417363
10785,85.41798143010178
10786,59.93084903396456
10787,59.58742363797622
10788,104.27830742924428
10789,37.23315782881107
10790,39.80884010045199
10791,41.661369376976346
10792,33.99509528812841
10793,57.55577170972409
10794,42.08301901815955
10795,66.56792492392655
10796,42.55549611690521
10797,69.12662476511217
10798,41.844839899706095
10799,73.64576834445857
10800,62.86142140731505
10801,40.14418735234025
10802,39.14461368397217
10803,70.00528910664912
10804,55.17064382794865
10805,30.07845049558261
10806,86.66582539873302
10807,64.03062724139923
10808,90.86483717216505
10809,29.982350515967283
10810,80.47192447089043
10811,58.10027851301207
10812,18.47703531039688
10813,69.69012975936667
10814,44.89943460898286
10815,7.636351279585877
10816,68.53219879160322
10817,74.51110482226582
10818,54.394696104506004
10819,27.762300478173987
10820,10.39948330341676
10821,75.55536520277455
10822,51.281348018879505
10823,52.325728305792836
10824,35.9469301535572
10825,28.229466991196645
10826,81.15330592357824
10827,44.536200235708414
10828,10.138560508644323
10829,72.5320347892736
10830,53.70692019381309
10831,25.71580388496458
10832,52.79149827832133
10833,78.4326735604743
10834,52.827391313542435
10835,78.88417575850934
10836,71.85904025121197
10837,48.207063378421715
10838,34.90408283003812
10839,38.66057852139849
10840,40.97580478658048
10841,43.01731804412381
10842,0.0
10843,54.02558205262464
10844,70.89434561941238
10845,76.03714895402784
10846,70.07645134134971
10847,31.224222380162125
10848,27.647242561591675
10849,95.95397970840024
10850,52.65022048204881
10851,96.19357692156228
10852,18.831852577782314
10853,75.19909211634454
10854,101.73660276694702
10855,14.174276989722967
10856,66.25623076480841
10857,86.9993251326443
10858,83.25669083717005
10859,12.026520208128252
10860,46.796441442719946
10861,63.53637880757821
10862,42.272776945273755
10863,25.061268055386236
10864,9.819553436227709
10865,28.36313467738555
10866,88.3995467002025
10867,80.06411757449466
10868,17.57888327919162
10869,12.820024313203255
10870,53.96937695729384
10871,30.24201523967605
10872,39.82393037981934
10873,23.88594210226003
10874,32.63493304055444
10875,0.9627220938907932
10876,70.18262782231213
10877,91.19139839499495
10878,0.0
10879,8.40320475058547
10880,71.07282065507786
10881,13.75110912355855
10882,35.824967573788285
10883,40.259504173332246
10884,87.21057056785489
10885,34.610084167910074
10886,81.20538502994073
10887,2.9068100449918575
10888,66.76228772656819
10889,16.945773345229604
10890,1.9788779406915662
10891,35.70698087214387
10892,41.835195508272854
10893,50.18224123301425
10894,71.79204241373492
10895,57.225849583180185
10896,48.11525347312516
10897,68.46673343837264
10898,36.96774206383107
10899,65.62976593880674
10900,62.84102715048688
10901,91.3413056905573
10902,3.4044815657867904
10903,89.20933778875185
10904,56.13765209235675
10905,0.0
10906,87.09055018442938
10907,42.850609667196174
10908,21.74709087409085
10909,37.625575321392205
10910,92.30266078316676
10911,33.301726728480986
10912,60.347795298075425
10913,37.803266524792015
10914,21.841856291686405
10915,41.83809669950276
10916,109.17937817640991
10917,35.85519444422352
10918,82.41248251809753
10919,91.44282128074062
10920,70.91867483049873
10921,73.49004239027374
10922,23.51475322759179
10923,78.73271191361596
10924,71.52668955258629
10925,90.2438081194648
10926,80.16603134815348
10927,29.083503236199295
10928,93.54931098043271
10929,65.64424936905304
10930,78.6288705500896
10931,42.29373433621741
10932,50.27186486288534
10933,87.88988163959039
10934,44.042627345353594
10935,121.08180467549174
10936,40.04084847140385
10937,60.34149982479764
10938,23.500036300612877
10939,0.0
10940,30.025923006395878
10941,41.42074923187819
10942,29.251082752493375
10943,54.04474156510122
10944,41.04945602751109
10945,68.0107058209514
10946,21.513192236206173
10947,95.71948110609776
10948,86.55818139554394
10949,89.05997590271136
10950,102.58054205724135
10951,33.88171269960997
10952,19.352133625367262
10953,101.30895449453259
10954,71.36306451965457
10955,60.87441855734126
10956,39.760001394000525
10957,41.67582376111341
10958,52.43922017105954
10959,106.68726843895091
10960,32.29180407314692
10961,76.60248057172369
10962,59.473574390183295
10963,74.79441330333762
10964,43.767533113476674
10965,8.976950369880614
10966,19.301654095520583
10967,42.611544908867465
10968,81.71926901572022
10969,82.21661615459335
10970,102.34382410649395
10971,101.1132758241441
10972,51.819834773424446
10973,21.507007780556442
10974,10.20875184580754
10975,53.0046030313916
10976,45.4763886560085
10977,14.433661422301803
10978,33.668323680364054
10979,62.07751027928975
10980,68.77893121749923
10981,98.30886230519823
10982,39.14057064122319
10983,72.95430016959646
10984,41.54639492679996
10985,14.045288955200753
10986,49.450257968737006
10987,85.49274641404173
10988,74.37217964811141
10989,44.02247900667868
10990,0.0
10991,54.9005763538215
10992,45.449422306695354
10993,52.917416736003474
10994,56.10458551952322
10995,10.456607965669363
10996,60.32850813932346
10997,53.10889856210703
10998,27.131061690075438
10999,58.3371231716513
11000,50.63506892329513
11001,99.35376197637716
11002,27.263171948064276
11003,15.884349610750254
11004,66.97968774998739
11005,104.88002255651266
11006,79.26109238150309
11007,69.46872007759055
11008,44.419671564914935
11009,84.10721321282797
11010,15.26965427789056
11011,88.26462554938861
11012,0.0
11013,18.421298835418625
11014,30.30117333323073
11015,56.0001475443316
11016,55.654787383886294
11017,33.50719031437264
11018,39.107546650284235
11019,35.696697712144385
11020,50.36221612666752
11021,24.143442808366274
11022,100.48199366906275
11023,85.39583976093371
11024,60.83955106934268
11025,68.75517604108495
11026,38.13134402642651
11027,30.351317271714507
11028,55.56483291566395
11029,69.88466272403576
11030,16.478179884442095
11031,1.4376006355016173
11032,46.62796841987717
11033,36.73252291468344
11034,20.852518534541982
11035,34.41763691476285
11036,45.92950545936989
11037,16.427377568751595
11038,33.0745274787205
11039,27.10295194761182
11040,70.55230810824051
11041,108.52950279868692
11042,81.09021436502857
11043,82.89188663653435
11044,61.37495454002291
11045,83.23853115314742
11046,86.28380783417087
11047,49.83670840713763
11048,95.53107989302335
11049,82.62561823207697
11050,118.0976510318546
11051,84.43475857383318
11052,0.0
11053,91.1276782714419
11054,21.84003065604002
11055,40.35754246861818
11056,60.735168053014746
11057,84.38061015751445
11058,36.42940106831395
11059,41.22317901107281
11060,10.94179029578727
11061,72.68252990163566
11062,52.61883355526539
11063,43.846825787031435
11064,73.80545508530349
11065,100.49173574615772
11066,60.7423986115357
11067,76.96931469595062
11068,45.15219454961809
11069,56.93922247066968
11070,34.11851671393113
11071,44.88792864533339
11072,41.523041644841754
11073,36.29028976112944
11074,85.30592006202632
11075,94.65209958692846
11076,75.26437409506879
11077,53.99262864220983
11078,64.52225265187391
11079,95.42546353581574
11080,101.95625325306536
11081,55.32570235586185
11082,44.665159826234486
11083,64.37595986455528
11084,70.00189980436285
11085,95.50014289001004
11086,57.56030555647013
11087,99.86035828079552
11088,69.64646427237435
11089,58.38873707423617
11090,86.03086095013887
11091,43.41006977628145
11092,55.114353266813865
11093,18.480592714331458
11094,64.07679732509098
11095,48.656485524384166
11096,71.96754880062153
11097,24.46334526478121
11098,25.511167087270817
11099,90.05290624880743
11100,81.70882852284315
11101,42.93652402367191
11102,32.67292391465834
11103,52.5438986914261
11104,84.16871531102399
11105,41.15424840599178
11106,37.349095935438086
11107,88.72783262798968
11108,48.03829505098816
11109,27.39385206672636
11110,64.5100262483303
11111,40.066055354344
11112,70.40517497856094
11113,55.13396981810058
11114,66.53110399136557
11115,0.7874909013342535
11116,58.92683741143226
11117,35.784070395412805
11118,0.0
11119,17.950924203745735
11120,69.78163060251048
11121,43.117102046396866
11122,107.08665797059332
11123,38.437359208065494
11124,46.42314934036557
11125,0.0
11126,42.347910708421665
11127,17.332846579597536
11128,28.75956851418114
11129,7.824306108131037
11130,39.25627177662697
11131,58.51431783372329
11132,74.73771452934044
11133,13.962128877160698
11134,59.971208593006544
11135,27.17153165846854
11136,43.41565613888434
11137,44.24626943933932
11138,19.333789955310298
11139,8.32798053983879
11140,32.09807472120174
11141,31.684086573592573
11142,70.09596015003024
11143,80.04356621194533
11144,9.270230323824947
11145,51.968159356380525
11146,0.0
11147,109.31801910210491
11148,43.691136121617454
11149,39.4925927471389
11150,34.39484018922539
11151,27.204827823384967
11152,52.98805776351227
11153,24.907701663484268
11154,46.82606698693403
11155,0.0
11156,31.39807311924646
11157,58.86673585999789
11158,55.58775821683462
11159,37.96890479163777
11160,82.9849790215428
11161,58.66806169483015
11162,82.75668226799779
11163,78.06344216231142
11164,89.70816245588149
11165,76.65503284594699
11166,18.957761957385785
11167,47.005281123619824
11168,27.5950376909187
11169,85.95881060926018
11170,19.24153077128979
11171,30.66393907845285
11172,80.72285272902054
11173,106.33921326467477
11174,37.40085491831562
11175,52.49822326285147
11176,78.59333965570885
11177,106.27032690058815
11178,72.49746705742348
11179,30.41628873458787
11180,69.6554044880479
11181,42.8548907097144
11182,59.47098330595155
11183,39.43704562634956
11184,56.53434127967131
11185,78.1357887450655
11186,50.65585556562689
11187,57.27003205550713
11188,13.706914179463235
11189,15.900859603659782
11190,69.23465627758225
11191,51.4021562406004
11192,69.56396787620938
11193,37.946590118307576
11194,80.89031805144447
11195,65.22421668822234
11196,89.34318221821522
11197,35.219403564046246
11198,47.5018659691927
11199,69.7495256223292
11200,6.1186653512421065
11201,76.5500576147904
11202,77.89911508104464
11203,32.04423154120866
11204,55.414636483698516
11205,54.75087867276322
11206,35.945785181096866
11207,31.477498872090557
11208,43.71669568597845
11209,57.84061674644255
11210,49.06046171026503
11211,17.28851762856996
11212,39.73635044515023
11213,53.65742547315664
11214,51.42774833482173
11215,34.67129082689151
11216,69.55741328238672
11217,102.93768631707435
11218,32.78967354418536
11219,29.80155013989763
11220,69.13261607405417
11221,43.50946728704816
11222,27.460630193405983
11223,60.54864424982297
11224,70.2133855261218
11225,28.380230845810033
11226,2.9040531006133454
11227,34.708437475175195
11228,22.07527579887165
11229,33.32478309380443
11230,20.36513399398836
11231,86.39229966158155
11232,59.32534263127442
11233,5.706076144401807
11234,69.09021667633777
11235,32.30829758834914
11236,80.51066828649418
11237,31.096975605472544
11238,27.031055579022166
11239,31.3844196050305
11240,72.87066507719753
11241,26.815398249145808
11242,18.202989169323132
11243,34.028341901848535
11244,46.68018163585282
11245,89.67001251022533
11246,41.56719573908208
11247,32.939191287664286
11248,57.72430167262573
11249,91.43945128451786
11250,46.71596545832002
11251,46.93873132127344
11252,61.12318144761835
11253,65.1438209038796
11254,0.0
11255,52.75280641566505
11256,51.03174841342235
11257,67.1753528597172
11258,13.585457878841813
11259,22.289449825229138
11260,14.55604849171559
11261,41.79007791816805
11262,20.92473630845909
11263,46.540487334281984
11264,12.27861163517277
11265,104.32629070472922
11266,57.82625821272552
11267,23.236432248165038
11268,71.41004734568
11269,66.47311385369619
11270,68.00698727225512
11271,35.24892477644422
11272,35.11984607909409
11273,44.58796134313432
11274,30.725328973343196
11275,13.19807065923166
11276,36.90750161240064
11277,66.95051155698548
11278,51.369481669276254
11279,0.6119461265094674
11280,52.141007339470036
11281,3.320704421620345
11282,38.7642825343189
11283,80.9747464264747
11284,88.43341525821187
